,Corrected Time / s,Time / s,Current / A,Potential / V,Scan,Index
3577,-1.82007,43.6214,-0.243286,-1.81976,2,10696
3578,-1.82114,43.625,-0.24353,-1.82129,2,10697
3579,-1.8222,43.6286,-0.24353,-1.82251,2,10698
3580,-1.82327,43.6321,-0.243713,-1.82373,2,10699
3581,-1.82434,43.6357,-0.243927,-1.82404,2,10700
3582,-1.82541,43.6392,-0.243988,-1.82587,2,10701
3583,-1.82648,43.6428,-0.244141,-1.82648,2,10702
3584,-1.82755,43.6464,-0.244202,-1.828,2,10703
3585,-1.82861,43.6499,-0.244446,-1.82922,2,10704
3586,-1.82968,43.6535,-0.244629,-1.82983,2,10705
3587,-1.83075,43.657,-0.24472,-1.83075,2,10706
3588,-1.83182,43.6606,-0.244904,-1.83197,2,10707
3589,-1.83289,43.6642,-0.244965,-1.83319,2,10708
3590,-1.83395,43.6677,-0.245178,-1.83411,2,10709
3591,-1.83502,43.6713,-0.2453,-1.83472,2,10710
3592,-1.83609,43.6748,-0.245483,-1.83655,2,10711
3593,-1.83716,43.6784,-0.245636,-1.83685,2,10712
3594,-1.83823,43.682,-0.245728,-1.83838,2,10713
3595,-1.83929,43.6855,-0.245911,-1.8396,2,10714
3596,-1.84036,43.6891,-0.246063,-1.84021,2,10715
3597,-1.84143,43.6926,-0.246185,-1.84204,2,10716
3598,-1.8425,43.6962,-0.246246,-1.84235,2,10717
3599,-1.84357,43.6998,-0.246368,-1.84448,2,10718
3600,-1.84464,43.7033,-0.246521,-1.8454,2,10719
3601,-1.8457,43.7069,-0.246613,-1.84631,2,10720
3602,-1.84677,43.7104,-0.246887,-1.84662,2,10721
3603,-1.84784,43.714,-0.246918,-1.84814,2,10722
3604,-1.84891,43.7176,-0.247101,-1.84906,2,10723
3605,-1.84998,43.7211,-0.247345,-1.85028,2,10724
3606,-1.85104,43.7247,-0.247345,-1.85089,2,10725
3607,-1.85211,43.7282,-0.247528,-1.85272,2,10726
3608,-1.85318,43.7318,-0.247772,-1.85364,2,10727
3609,-1.85425,43.7354,-0.247955,-1.85455,2,10728
3610,-1.85532,43.7389,-0.248108,-1.85547,2,10729
3611,-1.85638,43.7425,-0.248199,-1.85638,2,10730
3612,-1.85745,43.746,-0.248383,-1.8576,2,10731
3613,-1.85852,43.7496,-0.248352,-1.85822,2,10732
3614,-1.85959,43.7532,-0.248413,-1.86005,2,10733
3615,-1.86066,43.7567,-0.248627,-1.86127,2,10734
3616,-1.86172,43.7603,-0.248749,-1.86218,2,10735
3617,-1.86279,43.7638,-0.248901,-1.8634,2,10736
3618,-1.86386,43.7674,-0.249084,-1.86371,2,10737
3619,-1.86493,43.771,-0.249207,-1.86493,2,10738
3620,-1.866,43.7745,-0.249359,-1.86646,2,10739
3621,-1.86707,43.7781,-0.249451,-1.86737,2,10740
3622,-1.86813,43.7816,-0.249756,-1.86829,2,10741
3623,-1.8692,43.7852,-0.249786,-1.8689,2,10742
3624,-1.87027,43.7888,-0.250031,-1.87103,2,10743
3625,-1.87134,43.7923,-0.250275,-1.87164,2,10744
3626,-1.87241,43.7959,-0.250458,-1.87317,2,10745
3627,-1.87347,43.7994,-0.25061,-1.87317,2,10746
3628,-1.87454,43.803,-0.250763,-1.87408,2,10747
3629,-1.87561,43.8066,-0.251068,-1.87561,2,10748
3630,-1.87668,43.8101,-0.251373,-1.87683,2,10749
3631,-1.87775,43.8137,-0.251495,-1.87775,2,10750
3632,-1.87881,43.8172,-0.251831,-1.87958,2,10751
3633,-1.87988,43.8208,-0.251953,-1.88019,2,10752
3634,-1.88095,43.8244,-0.252167,-1.8808,2,10753
3635,-1.88202,43.8279,-0.25238,-1.88263,2,10754
3636,-1.88309,43.8315,-0.252594,-1.88324,2,10755
3637,-1.88416,43.835,-0.252716,-1.88416,2,10756
3638,-1.88522,43.8386,-0.252747,-1.88507,2,10757
3639,-1.88629,43.8422,-0.25296,-1.88629,2,10758
3640,-1.88736,43.8457,-0.253143,-1.88782,2,10759
3641,-1.88843,43.8493,-0.253265,-1.88843,2,10760
3642,-1.8895,43.8528,-0.253479,-1.88965,2,10761
3643,-1.89056,43.8564,-0.253571,-1.89056,2,10762
3644,-1.89163,43.86,-0.253754,-1.89209,2,10763
3645,-1.8927,43.8635,-0.253906,-1.8927,2,10764
3646,-1.89377,43.8671,-0.254059,-1.89423,2,10765
3647,-1.89484,43.8706,-0.254242,-1.89484,2,10766
3648,-1.8959,43.8742,-0.254364,-1.89575,2,10767
3649,-1.89697,43.8778,-0.254517,-1.89697,2,10768
3650,-1.89804,43.8813,-0.25473,-1.89819,2,10769
3651,-1.89911,43.8849,-0.254822,-1.89911,2,10770
3652,-1.90018,43.8884,-0.254944,-1.90063,2,10771
3653,-1.90125,43.892,-0.255066,-1.90125,2,10772
3654,-1.90231,43.8956,-0.25528,-1.90216,2,10773
3655,-1.90338,43.8991,-0.255371,-1.90399,2,10774
3656,-1.90445,43.9027,-0.255402,-1.90491,2,10775
3657,-1.90552,43.9062,-0.255707,-1.90643,2,10776
3658,-1.90659,43.9098,-0.255798,-1.90735,2,10777
3659,-1.90765,43.9134,-0.25589,-1.90796,2,10778
3660,-1.90872,43.9169,-0.255981,-1.90918,2,10779
3661,-1.90979,43.9205,-0.256195,-1.90979,2,10780
3662,-1.91086,43.924,-0.256165,-1.9104,2,10781
3663,-1.91193,43.9276,-0.25589,-1.91254,2,10782
3664,-1.91299,43.9312,-0.256134,-1.91315,2,10783
3665,-1.91406,43.9347,-0.256592,-1.91437,2,10784
3666,-1.91513,43.9383,-0.256653,-1.91498,2,10785
3667,-1.9162,43.9418,-0.256866,-1.9162,2,10786
3668,-1.91727,43.9454,-0.256927,-1.91772,2,10787
3669,-1.91833,43.949,-0.25708,-1.91864,2,10788
3670,-1.9194,43.9525,-0.257202,-1.91925,2,10789
3671,-1.92047,43.9561,-0.257141,-1.92108,2,10790
3672,-1.92154,43.9596,-0.257568,-1.92169,2,10791
3673,-1.92261,43.9632,-0.257172,-1.92291,2,10792
3674,-1.92368,43.9668,-0.257477,-1.92444,2,10793
3675,-1.92474,43.9703,-0.257538,-1.92596,2,10794
3676,-1.92581,43.9739,-0.258179,-1.92627,2,10795
3677,-1.92688,43.9774,-0.257843,-1.92688,2,10796
3678,-1.92795,43.981,-0.257965,-1.92871,2,10797
3679,-1.92902,43.9846,-0.258392,-1.92902,2,10798
3680,-1.93008,43.9881,-0.257996,-1.93054,2,10799
3681,-1.93115,43.9917,-0.258179,-1.93146,2,10800
3682,-1.93222,43.9952,-0.258453,-1.93237,2,10801
3683,-1.93329,43.9988,-0.258453,-1.93359,2,10802
3684,-1.93436,44.0024,-0.258728,-1.9342,2,10803
3685,-1.93542,44.0059,-0.258636,-1.93573,2,10804
3686,-1.93649,44.0095,-0.259308,-1.93665,2,10805
3687,-1.93756,44.013,-0.259277,-1.93756,2,10806
3688,-1.93863,44.0166,-0.259033,-1.93909,2,10807
3689,-1.9397,44.0202,-0.259796,-1.9397,2,10808
3690,-1.94077,44.0237,-0.259735,-1.94092,2,10809
3691,-1.94183,44.0273,-0.259827,-1.94183,2,10810
3692,-1.9429,44.0308,-0.259674,-1.94305,2,10811
3693,-1.94397,44.0344,-0.259827,-1.94427,2,10812
3694,-1.94504,44.038,-0.260101,-1.94489,2,10813
3695,-1.94611,44.0415,-0.260071,-1.94611,2,10814
3696,-1.94717,44.0451,-0.260254,-1.94763,2,10815
3697,-1.94824,44.0486,-0.260651,-1.94855,2,10816
3698,-1.94931,44.0522,-0.260437,-1.94977,2,10817
3699,-1.95038,44.0558,-0.260559,-1.95038,2,10818
3700,-1.95145,44.0593,-0.260864,-1.9519,2,10819
3701,-1.95251,44.0629,-0.260925,-1.95282,2,10820
3702,-1.95358,44.0664,-0.260956,-1.95343,2,10821
3703,-1.95465,44.07,-0.2612,-1.95465,2,10822
3704,-1.95572,44.0736,-0.261383,-1.95587,2,10823
3705,-1.95679,44.0771,-0.261414,-1.9574,2,10824
3706,-1.95786,44.0807,-0.261688,-1.95801,2,10825
3707,-1.95892,44.0842,-0.262024,-1.95923,2,10826
3708,-1.95999,44.0878,-0.262115,-1.96014,2,10827
3709,-1.96106,44.0914,-0.260925,-1.96136,2,10828
3710,-1.96213,44.0949,-0.261169,-1.96198,2,10829
3711,-1.9632,44.0985,-0.261475,-1.96411,2,10830
3712,-1.96426,44.102,-0.261414,-1.96442,2,10831
3713,-1.96533,44.1056,-0.261597,-1.96594,2,10832
3714,-1.9664,44.1092,-0.262054,-1.96686,2,10833
3715,-1.96747,44.1127,-0.261902,-1.96777,2,10834
3716,-1.96854,44.1163,-0.261993,-1.96869,2,10835
3717,-1.9696,44.1198,-0.262207,-1.96991,2,10836
3718,-1.97067,44.1234,-0.262543,-1.97083,2,10837
3719,-1.97174,44.127,-0.262787,-1.97205,2,10838
3720,-1.97281,44.1305,-0.262665,-1.97327,2,10839
3721,-1.97388,44.1341,-0.263367,-1.97418,2,10840
3722,-1.97495,44.1376,-0.263,-1.9754,2,10841
3723,-1.97601,44.1412,-0.263062,-1.97601,2,10842
3724,-1.97708,44.1448,-0.263367,-1.97784,2,10843
3725,-1.97815,44.1483,-0.263397,-1.97815,2,10844
3726,-1.97922,44.1519,-0.263611,-1.97968,2,10845
3727,-1.98029,44.1554,-0.263641,-1.98059,2,10846
3728,-1.98135,44.159,-0.263702,-1.98181,2,10847
3729,-1.98242,44.1626,-0.263855,-1.98273,2,10848
3730,-1.98349,44.1661,-0.264069,-1.98395,2,10849
3731,-1.98456,44.1697,-0.264191,-1.98456,2,10850
3732,-1.98563,44.1732,-0.264343,-1.98608,2,10851
3733,-1.98669,44.1768,-0.264496,-1.9873,2,10852
3734,-1.98776,44.1804,-0.264618,-1.98822,2,10853
3735,-1.98883,44.1839,-0.26474,-1.98914,2,10854
3736,-1.9899,44.1875,-0.265198,-1.98975,2,10855
3737,-1.99097,44.191,-0.265045,-1.99158,2,10856
3738,-1.99203,44.1946,-0.26535,-1.99219,2,10857
3739,-1.9931,44.1982,-0.265259,-1.9931,2,10858
3740,-1.99417,44.2017,-0.265411,-1.99463,2,10859
3741,-1.99524,44.2053,-0.265442,-1.99554,2,10860
3742,-1.99631,44.2088,-0.265625,-1.99646,2,10861
3743,-1.99738,44.2124,-0.265656,-1.99768,2,10862
3744,-1.99844,44.216,-0.265747,-1.9986,2,10863
3745,-1.99951,44.2195,-0.265869,-1.99982,2,10864
3746,-2.00058,44.2231,-0.265808,-2.00104,2,10865
3747,-2.00165,44.2266,-0.266083,-2.00195,2,10866
3748,-2.00272,44.2302,-0.266113,-2.00317,2,10867
3749,-2.00378,44.2338,-0.266266,-2.00409,2,10868
3750,-2.00485,44.2373,-0.266235,-2.00531,2,10869
3751,-2.00592,44.2409,-0.266541,-2.00623,2,10870
3752,-2.00699,44.2444,-0.266541,-2.00775,2,10871
3753,-2.00806,44.248,-0.266632,-2.00867,2,10872
3754,-2.00912,44.2516,-0.266724,-2.00958,2,10873
3755,-2.01019,44.2551,-0.266876,-2.0108,2,10874
3756,-2.01126,44.2587,-0.266968,-2.01172,2,10875
3757,-2.01233,44.2622,-0.267059,-2.01294,2,10876
3758,-2.0134,44.2658,-0.26709,-2.01385,2,10877
3759,-2.01447,44.2694,-0.267273,-2.01447,2,10878
3760,-2.01553,44.2729,-0.267426,-2.01538,2,10879
3761,-2.0166,44.2765,-0.267456,-2.01721,2,10880
3762,-2.01767,44.28,-0.267609,-2.01813,2,10881
3763,-2.01874,44.2836,-0.267578,-2.01843,2,10882
3764,-2.01981,44.2872,-0.267761,-2.02026,2,10883
3765,-2.02087,44.2907,-0.267944,-2.02148,2,10884
3766,-2.02194,44.2943,-0.267883,-2.0224,2,10885
3767,-2.02301,44.2978,-0.268005,-2.02362,2,10886
3768,-2.02408,44.3014,-0.267975,-2.02484,2,10887
3769,-2.02515,44.305,-0.268127,-2.02545,2,10888
3770,-2.02621,44.3085,-0.26825,-2.02698,2,10889
3771,-2.02728,44.3121,-0.268341,-2.02789,2,10890
3772,-2.02835,44.3156,-0.268616,-2.02911,2,10891
3773,-2.02942,44.3192,-0.268738,-2.03003,2,10892
3774,-2.03049,44.3228,-0.268768,-2.03094,2,10893
3775,-2.03156,44.3263,-0.268616,-2.03156,2,10894
3776,-2.03262,44.3299,-0.268921,-2.03308,2,10895
3777,-2.03369,44.3334,-0.268951,-2.03369,2,10896
3778,-2.03476,44.337,-0.26889,-2.03491,2,10897
3779,-2.03583,44.3406,-0.269287,-2.03644,2,10898
3780,-2.0369,44.3441,-0.269196,-2.03705,2,10899
3781,-2.03796,44.3477,-0.269348,-2.03827,2,10900
3782,-2.03903,44.3512,-0.269165,-2.03918,2,10901
3783,-2.0401,44.3548,-0.269562,-2.0401,2,10902
3784,-2.04117,44.3584,-0.269592,-2.04132,2,10903
3785,-2.04224,44.3619,-0.26944,-2.04254,2,10904
3786,-2.0433,44.3655,-0.269836,-2.04315,2,10905
3787,-2.04437,44.369,-0.269928,-2.04468,2,10906
3788,-2.04544,44.3726,-0.269989,-2.04529,2,10907
3789,-2.04651,44.3762,-0.269867,-2.0462,2,10908
3790,-2.04758,44.3797,-0.270172,-2.04803,2,10909
3791,-2.04865,44.3833,-0.270233,-2.04895,2,10910
3792,-2.04971,44.3868,-0.27002,-2.04987,2,10911
3793,-2.05078,44.3904,-0.270447,-2.05139,2,10912
3794,-2.05185,44.394,-0.270508,-2.052,2,10913
3795,-2.05292,44.3975,-0.270264,-2.05292,2,10914
3796,-2.05399,44.4011,-0.27063,-2.05444,2,10915
3797,-2.05505,44.4046,-0.270691,-2.05536,2,10916
3798,-2.05612,44.4082,-0.270752,-2.05658,2,10917
3799,-2.05719,44.4118,-0.270752,-2.0575,2,10918
3800,-2.05826,44.4153,-0.270691,-2.05872,2,10919
3801,-2.05933,44.4189,-0.271118,-2.05963,2,10920
3802,-2.06039,44.4224,-0.271088,-2.06085,2,10921
3803,-2.06146,44.426,-0.270905,-2.06146,2,10922
3804,-2.06253,44.4296,-0.271362,-2.06268,2,10923
3805,-2.0636,44.4331,-0.271332,-2.0636,2,10924
3806,-2.06467,44.4367,-0.271454,-2.06543,2,10925
3807,-2.06573,44.4402,-0.27124,-2.06604,2,10926
3808,-2.0668,44.4438,-0.271606,-2.06726,2,10927
3809,-2.06787,44.4474,-0.27179,-2.06848,2,10928
3810,-2.06894,44.4509,-0.271667,-2.06909,2,10929
3811,-2.07001,44.4545,-0.271973,-2.07031,2,10930
3812,-2.07108,44.458,-0.272064,-2.07092,2,10931
3813,-2.07214,44.4616,-0.272186,-2.07245,2,10932
3814,-2.07321,44.4652,-0.27243,-2.07397,2,10933
3815,-2.07428,44.4687,-0.27243,-2.07428,2,10934
3816,-2.07535,44.4723,-0.272522,-2.07581,2,10935
3817,-2.07642,44.4758,-0.272308,-2.07672,2,10936
3818,-2.07748,44.4794,-0.272736,-2.07764,2,10937
3819,-2.07855,44.483,-0.272766,-2.07916,2,10938
3820,-2.07962,44.4865,-0.272675,-2.08008,2,10939
3821,-2.08069,44.4901,-0.272919,-2.08099,2,10940
3822,-2.08176,44.4936,-0.273102,-2.08221,2,10941
3823,-2.08282,44.4972,-0.273438,-2.08313,2,10942
3824,-2.08389,44.5008,-0.273438,-2.08374,2,10943
3825,-2.08496,44.5043,-0.273621,-2.08527,2,10944
3826,-2.08603,44.5079,-0.273682,-2.08588,2,10945
3827,-2.0871,44.5114,-0.27356,-2.08832,2,10946
3828,-2.08817,44.515,-0.273895,-2.08862,2,10947
3829,-2.08923,44.5186,-0.274017,-2.09015,2,10948
3830,-2.0903,44.5221,-0.273956,-2.09137,2,10949
3831,-2.09137,44.5257,-0.274078,-2.09167,2,10950
3832,-2.09244,44.5292,-0.274261,-2.0929,2,10951
3833,-2.09351,44.5328,-0.274261,-2.09442,2,10952
3834,-2.09457,44.5364,-0.274414,-2.09503,2,10953
3835,-2.09564,44.5399,-0.274536,-2.09625,2,10954
3836,-2.09671,44.5435,-0.274597,-2.09747,2,10955
3837,-2.09778,44.547,-0.27475,-2.09808,2,10956
3838,-2.09885,44.5506,-0.274811,-2.099,2,10957
3839,-2.09991,44.5542,-0.274841,-2.10022,2,10958
3840,-2.10098,44.5577,-0.275055,-2.10175,2,10959
3841,-2.10205,44.5613,-0.275238,-2.10297,2,10960
3842,-2.10312,44.5648,-0.274872,-2.10358,2,10961
3843,-2.10419,44.5684,-0.275299,-2.1048,2,10962
3844,-2.10526,44.572,-0.275513,-2.10632,2,10963
3845,-2.10632,44.5755,-0.275513,-2.10663,2,10964
3846,-2.10739,44.5791,-0.275726,-2.10754,2,10965
3847,-2.10846,44.5826,-0.275757,-2.10907,2,10966
3848,-2.10953,44.5862,-0.275879,-2.10999,2,10967
3849,-2.1106,44.5898,-0.275635,-2.11121,2,10968
3850,-2.11166,44.5933,-0.276184,-2.11212,2,10969
3851,-2.11273,44.5969,-0.276184,-2.11273,2,10970
3852,-2.1138,44.6004,-0.276001,-2.11456,2,10971
3853,-2.11487,44.604,-0.27652,-2.11548,2,10972
3854,-2.11594,44.6076,-0.276459,-2.1167,2,10973
3855,-2.117,44.6111,-0.276703,-2.11792,2,10974
3856,-2.11807,44.6147,-0.276459,-2.11853,2,10975
3857,-2.11914,44.6182,-0.277069,-2.11975,2,10976
3858,-2.12021,44.6218,-0.2771,-2.12036,2,10977
3859,-2.12128,44.6254,-0.276855,-2.12189,2,10978
3860,-2.12234,44.6289,-0.277435,-2.1228,2,10979
3861,-2.12341,44.6325,-0.277588,-2.12372,2,10980
3862,-2.12448,44.636,-0.277588,-2.12494,2,10981
3863,-2.12555,44.6396,-0.27771,-2.12616,2,10982
3864,-2.12662,44.6432,-0.277893,-2.12677,2,10983
3865,-2.12769,44.6467,-0.277924,-2.12799,2,10984
3866,-2.12875,44.6503,-0.277557,-2.12891,2,10985
3867,-2.12982,44.6538,-0.27832,-2.13013,2,10986
3868,-2.13089,44.6574,-0.278381,-2.13165,2,10987
3869,-2.13196,44.661,-0.278381,-2.13226,2,10988
3870,-2.13303,44.6645,-0.278656,-2.13318,2,10989
3871,-2.13409,44.6681,-0.278625,-2.1344,2,10990
3872,-2.13516,44.6716,-0.278778,-2.13562,2,10991
3873,-2.13623,44.6752,-0.278564,-2.13684,2,10992
3874,-2.1373,44.6788,-0.278595,-2.13776,2,10993
3875,-2.13837,44.6823,-0.279175,-2.13837,2,10994
3876,-2.13943,44.6859,-0.278595,-2.1402,2,10995
3877,-2.1405,44.6894,-0.279266,-2.14081,2,10996
3878,-2.14157,44.693,-0.279449,-2.14172,2,10997
3879,-2.14264,44.6966,-0.279694,-2.14294,2,10998
3880,-2.14371,44.7001,-0.279602,-2.14447,2,10999
3881,-2.14478,44.7037,-0.279694,-2.14508,2,11000
3882,-2.14584,44.7072,-0.279785,-2.1463,2,11001
3883,-2.14691,44.7108,-0.279907,-2.14783,2,11002
3884,-2.14798,44.7144,-0.280121,-2.14874,2,11003
3885,-2.14905,44.7179,-0.280182,-2.14935,2,11004
3886,-2.15012,44.7215,-0.280273,-2.15057,2,11005
3887,-2.15118,44.725,-0.280396,-2.15149,2,11006
3888,-2.15225,44.7286,-0.280548,-2.1521,2,11007
3889,-2.15332,44.7322,-0.28064,-2.15332,2,11008
3890,-2.15439,44.7357,-0.280731,-2.15515,2,11009
3891,-2.15546,44.7393,-0.280823,-2.15546,2,11010
3892,-2.15652,44.7428,-0.281006,-2.15729,2,11011
3893,-2.15759,44.7464,-0.281189,-2.1582,2,11012
3894,-2.15866,44.75,-0.281006,-2.15881,2,11013
3895,-2.15973,44.7535,-0.281433,-2.16064,2,11014
3896,-2.1608,44.7571,-0.281433,-2.16095,2,11015
3897,-2.16187,44.7606,-0.28183,-2.16187,2,11016
3898,-2.16293,44.7642,-0.281769,-2.16339,2,11017
3899,-2.164,44.7678,-0.282166,-2.16431,2,11018
3900,-2.16507,44.7713,-0.282135,-2.16583,2,11019
3901,-2.16614,44.7749,-0.282135,-2.16736,2,11020
3902,-2.16721,44.7784,-0.282349,-2.16797,2,11021
3903,-2.16827,44.782,-0.28244,-2.16888,2,11022
3904,-2.16934,44.7856,-0.282593,-2.1698,2,11023
3905,-2.17041,44.7891,-0.282715,-2.17072,2,11024
3906,-2.17148,44.7927,-0.28241,-2.17163,2,11025
3907,-2.17255,44.7962,-0.283112,-2.17285,2,11026
3908,-2.17361,44.7998,-0.282898,-2.17377,2,11027
3909,-2.17468,44.8034,-0.283386,-2.17499,2,11028
3910,-2.17575,44.8069,-0.283417,-2.17621,2,11029
3911,-2.17682,44.8105,-0.28363,-2.17712,2,11030
3912,-2.17789,44.814,-0.283722,-2.17834,2,11031
3913,-2.17896,44.8176,-0.283447,-2.17957,2,11032
3914,-2.18002,44.8212,-0.283997,-2.18048,2,11033
3915,-2.18109,44.8247,-0.284088,-2.18201,2,11034
3916,-2.18216,44.8283,-0.283722,-2.18262,2,11035
3917,-2.18323,44.8318,-0.284485,-2.18353,2,11036
3918,-2.1843,44.8354,-0.284485,-2.18445,2,11037
3919,-2.18536,44.839,-0.28476,-2.18658,2,11038
3920,-2.18643,44.8425,-0.28479,-2.18658,2,11039
3921,-2.1875,44.8461,-0.285065,-2.18842,2,11040
3922,-2.18857,44.8496,-0.285065,-2.18964,2,11041
3923,-2.18964,44.8532,-0.284851,-2.19025,2,11042
3924,-2.1907,44.8568,-0.285431,-2.19116,2,11043
3925,-2.19177,44.8603,-0.285645,-2.19238,2,11044
3926,-2.19284,44.8639,-0.285828,-2.1936,2,11045
3927,-2.19391,44.8674,-0.286011,-2.19452,2,11046
3928,-2.19498,44.871,-0.286469,-2.19574,2,11047
3929,-2.19604,44.8746,-0.286804,-2.19635,2,11048
3930,-2.19711,44.8781,-0.28656,-2.19757,2,11049
3931,-2.19818,44.8817,-0.28714,-2.19879,2,11050
3932,-2.19925,44.8852,-0.287354,-2.1994,2,11051
3933,-2.20032,44.8888,-0.287262,-2.20093,2,11052
3934,-2.20139,44.8924,-0.287354,-2.20184,2,11053
3935,-2.20245,44.8959,-0.287567,-2.20276,2,11054
3936,-2.20352,44.8995,-0.28775,-2.20367,2,11055
3937,-2.20459,44.903,-0.288116,-2.2049,2,11056
3938,-2.20566,44.9066,-0.288086,-2.20612,2,11057
3939,-2.20673,44.9102,-0.288422,-2.20734,2,11058
3940,-2.20779,44.9137,-0.288605,-2.20825,2,11059
3941,-2.20886,44.9173,-0.289063,-2.20947,2,11060
3942,-2.20993,44.9208,-0.289001,-2.20978,2,11061
3943,-2.211,44.9244,-0.289063,-2.2113,2,11062
3944,-2.21207,44.928,-0.289215,-2.21283,2,11063
3945,-2.21313,44.9315,-0.289398,-2.21375,2,11064
3946,-2.2142,44.9351,-0.289673,-2.21497,2,11065
3947,-2.21527,44.9386,-0.290222,-2.21619,2,11066
3948,-2.21634,44.9422,-0.289703,-2.2171,2,11067
3949,-2.21741,44.9458,-0.290436,-2.21802,2,11068
3950,-2.21848,44.9493,-0.290466,-2.21893,2,11069
3951,-2.21954,44.9529,-0.290192,-2.22046,2,11070
3952,-2.22061,44.9564,-0.290283,-2.22137,2,11071
3953,-2.22168,44.96,-0.290527,-2.22229,2,11072
3954,-2.22275,44.9636,-0.290894,-2.22321,2,11073
3955,-2.22382,44.9671,-0.290527,-2.22412,2,11074
3956,-2.22488,44.9707,-0.291412,-2.22565,2,11075
3957,-2.22595,44.9742,-0.291168,-2.22656,2,11076
3958,-2.22702,44.9778,-0.290771,-2.22717,2,11077
3959,-2.22809,44.9814,-0.291595,-2.2287,2,11078
3960,-2.22916,44.9849,-0.291595,-2.22992,2,11079
3961,-2.23022,44.9885,-0.291779,-2.23083,2,11080
3962,-2.23129,44.992,-0.291595,-2.23175,2,11081
3963,-2.23236,44.9956,-0.292145,-2.23328,2,11082
3964,-2.23343,44.9992,-0.292267,-2.23419,2,11083
3965,-2.2345,45.0027,-0.292145,-2.23541,2,11084
3966,-2.23557,45.0063,-0.292847,-2.23633,2,11085
3967,-2.23663,45.0098,-0.292908,-2.23724,2,11086
3968,-2.2377,45.0134,-0.293365,-2.23846,2,11087
3969,-2.23877,45.017,-0.293091,-2.23969,2,11088
3970,-2.23984,45.0205,-0.293396,-2.2406,2,11089
3971,-2.24091,45.0241,-0.294006,-2.24121,2,11090
3972,-2.24197,45.0276,-0.293823,-2.24243,2,11091
3973,-2.24304,45.0312,-0.294403,-2.24304,2,11092
3974,-2.24411,45.0348,-0.29483,-2.24457,2,11093
3975,-2.24518,45.0383,-0.295227,-2.24548,2,11094
3976,-2.24625,45.0419,-0.295258,-2.2467,2,11095
3977,-2.24731,45.0454,-0.29538,-2.24762,2,11096
3978,-2.24838,45.049,-0.295715,-2.24915,2,11097
3979,-2.24945,45.0526,-0.295563,-2.24976,2,11098
3980,-2.25052,45.0561,-0.295868,-2.25128,2,11099
3981,-2.25159,45.0597,-0.296387,-2.2522,2,11100
3982,-2.25266,45.0632,-0.296295,-2.25342,2,11101
3983,-2.25372,45.0668,-0.296326,-2.25403,2,11102
3984,-2.25479,45.0704,-0.297028,-2.25555,2,11103
3985,-2.25586,45.0739,-0.29718,-2.25677,2,11104
3986,-2.25693,45.0775,-0.297333,-2.25739,2,11105
3987,-2.258,45.081,-0.297028,-2.25891,2,11106
3988,-2.25906,45.0846,-0.298218,-2.25983,2,11107
3989,-2.26013,45.0882,-0.298157,-2.26166,2,11108
3990,-2.2612,45.0917,-0.297913,-2.26196,2,11109
3991,-2.26227,45.0953,-0.298859,-2.26318,2,11110
3992,-2.26334,45.0988,-0.299103,-2.26471,2,11111
3993,-2.2644,45.1024,-0.29892,-2.26501,2,11112
3994,-2.26547,45.106,-0.29895,-2.26624,2,11113
3995,-2.26654,45.1095,-0.299347,-2.26715,2,11114
3996,-2.26761,45.1131,-0.299652,-2.26837,2,11115
3997,-2.26868,45.1166,-0.299225,-2.26898,2,11116
3998,-2.26974,45.1202,-0.300201,-2.26959,2,11117
3999,-2.27081,45.1238,-0.300293,-2.27173,2,11118
4000,-2.27188,45.1273,-0.300262,-2.27264,2,11119
4001,-2.27295,45.1309,-0.300964,-2.27356,2,11120
4002,-2.27402,45.1344,-0.300964,-2.27478,2,11121
4003,-2.27509,45.138,-0.301117,-2.27539,2,11122
4004,-2.27615,45.1416,-0.301331,-2.27692,2,11123
4005,-2.27722,45.1451,-0.301239,-2.27753,2,11124
4006,-2.27829,45.1487,-0.301636,-2.27875,2,11125
4007,-2.27936,45.1522,-0.301392,-2.27966,2,11126
4008,-2.28043,45.1558,-0.30249,-2.28088,2,11127
4009,-2.28149,45.1594,-0.302643,-2.28271,2,11128
4010,-2.28256,45.1629,-0.303131,-2.28271,2,11129
4011,-2.28363,45.1665,-0.303284,-2.28394,2,11130
4012,-2.2847,45.17,-0.303345,-2.28516,2,11131
4013,-2.28577,45.1736,-0.303558,-2.28638,2,11132
4014,-2.28683,45.1772,-0.30368,-2.2879,2,11133
4015,-2.2879,45.1807,-0.304291,-2.28882,2,11134
4016,-2.28897,45.1843,-0.304413,-2.28973,2,11135
4017,-2.29004,45.1878,-0.304779,-2.29126,2,11136
4018,-2.29111,45.1914,-0.30545,-2.29126,2,11137
4019,-2.29218,45.195,-0.305115,-2.29279,2,11138
4020,-2.29324,45.1985,-0.306,-2.29401,2,11139
4021,-2.29431,45.2021,-0.305786,-2.29492,2,11140
4022,-2.29538,45.2056,-0.306061,-2.29614,2,11141
4023,-2.29645,45.2092,-0.306854,-2.29706,2,11142
4024,-2.29752,45.2128,-0.306885,-2.29828,2,11143
4025,-2.29858,45.2163,-0.30719,-2.29889,2,11144
4026,-2.29965,45.2199,-0.307709,-2.30042,2,11145
4027,-2.30072,45.2234,-0.30835,-2.30103,2,11146
4028,-2.30179,45.227,-0.30838,-2.30286,2,11147
